LodgingRevenue,OtherRevenue,BookingsCheckedIn,PersonsNights,RoomNights,DaysSinceLastStay,req_room
227.52,8.0,1,12,4,1057,0
548.0,240.0,1,16,4,1057,1
240.3,78.0,1,9,3,1056,1
60.22,7.0,1,1,1,1054,1
60.22,7.0,1,1,1,1054,1
60.22,7.0,1,1,1,1054,1
261.0,64.0,1,10,5,1058,0
290.0,81.5,1,14,7,1060,0
290.0,74.0,1,14,7,1060,0
290.0,92.0,1,14,7,1060,0
305.75,123.0,1,5,5,1058,0
268.4,25.0,1,8,4,1057,0
123.0,94.1,1,2,2,1055,0
207.98,96.0,1,8,4,1057,0
348.0,84.0,1,4,2,1055,0
55.08,2.0,1,2,1,1053,0
138.0,120.5,1,6,3,1055,0
245.0,85.5,1,10,5,1057,0
230.0,70.0,1,10,5,1057,0
210.0,86.5,1,6,3,1055,0
92.0,81.0,1,4,2,1054,0
77.0,14.0,1,2,1,1053,1
661.5,179.49,1,20,5,1057,0
79.0,2.0,1,2,1,1053,0
219.0,18.0,1,1,1,1052,0
219.0,18.0,1,1,1,1052,0
140.0,56.5,1,6,3,1054,1
588.0,86.5,3,9,5,265,1
219.0,19.0,1,1,1,1052,0
219.0,19.0,1,1,1,1052,0
216.0,63.0,1,9,3,1054,0
158.0,11.5,1,4,2,1053,0
474.0,84.0,1,4,2,1053,0
158.0,69.5,1,4,2,1053,0
158.0,62.5,1,4,2,1053,0
168.0,188.5,1,6,3,1054,0
150.66,141.0,1,6,3,1054,1
151.8,100.2,1,6,3,1054,0
129.0,180.0,1,6,3,1054,0
86.0,64.5,1,4,2,1053,0
280.0,117.44,1,7,7,1058,0
146.0,14.0,1,2,2,1053,0
129.0,85.0,1,4,2,1053,1
113.0,14.0,1,2,1,1052,1
95.8,56.2,1,2,1,1052,1
83.0,14.0,1,2,1,1052,1
92.0,35.5,1,4,2,1053,0
64.5,23.0,1,2,1,1052,1
64.5,41.0,1,2,1,1052,1
60.8,21.5,1,2,1,1052,0
222.0,113.0,1,4,2,1053,0
222.0,112.0,1,4,2,1053,0
176.0,28.0,1,4,2,1053,1
60.83,174.0,1,2,1,1052,1
113.0,14.0,1,2,1,1052,0
377.04,44.5,1,6,6,1057,1
83.0,50.0,1,2,1,1052,1
94.0,114.5,1,2,1,1052,0
158.0,259.0,1,4,2,1053,0
60.83,5.0,1,2,1,1052,1
160.56,42.0,1,6,3,1054,0
486.64,14.0,1,16,8,1059,1
144.0,54.0,1,6,3,1054,0
64.5,113.0,1,2,1,1052,1
83.0,14.0,1,2,1,1052,1
83.0,55.0,1,2,1,1052,0
83.0,14.0,1,2,1,1052,1
166.0,80.0,1,4,2,1053,1
83.0,14.0,1,2,1,1052,1
129.0,67.0,1,6,3,1053,0
264.0,49.0,1,6,3,1053,0
129.0,100.7,1,6,3,1053,0
58.4,22.0,1,1,1,1051,0
594.0,366.5,2,4,1,1050,1
137.1,34.0,1,6,2,1052,1
202.8,138.6,1,6,3,1053,0
111.0,53.5,1,4,2,1052,1
249.0,187.97,1,6,3,1053,1
116.0,73.0,1,6,3,1053,0
140.0,39.0,1,6,3,1053,0
196.36,27.5,1,8,4,1054,0
168.0,30.0,1,6,3,1053,0
111.0,91.0,1,4,2,1052,0
304.0,243.0,1,10,5,1055,0
143.25,61.0,1,6,3,1053,1
184.8,42.0,1,6,3,1053,1
249.4,108.3,1,10,5,1055,0
202.5,36.0,1,6,3,1053,1
116.0,88.5,1,6,3,1053,0
121.66,24.0,1,4,2,1052,0
170.64,49.4,1,6,3,1053,0
644.9,172.5,2,14,7,1027,1
210.0,36.0,1,6,3,1052,0
129.0,81.0,1,6,3,1052,0
59.0,31.0,1,1,1,1050,1
116.0,64.0,1,6,3,1052,0
268.6,316.5,1,10,5,1054,0
170.73,27.0,1,3,3,1052,1
79.0,74.0,1,2,1,1050,0
172.0,111.0,1,8,4,1053,0
163.71,42.0,1,6,3,1052,1
166.0,46.0,1,4,2,1051,1
218.0,128.49,1,12,4,1053,0
249.0,42.0,1,6,3,1052,1
184.0,90.0,1,8,4,1052,0
339.0,49.5,1,6,3,1051,0
705.0,207.5,5,9,9,382,0
129.0,42.0,1,6,3,1051,0
112.2,54.31,1,2,2,1050,0
172.0,56.0,1,8,4,1052,0
129.0,126.0,1,6,3,1051,0
210.0,36.0,1,6,3,1051,0
199.52,66.5,1,8,4,1052,1
129.0,77.0,1,6,3,1051,0
213.87,139.5,1,9,3,1051,0
78.0,49.0,1,2,2,1050,0
79.0,14.0,1,2,1,1049,0
60.8,23.0,1,2,1,1049,0
262.0,56.0,1,8,4,1051,1
290.0,214.5,1,14,7,1054,0
262.0,56.0,1,8,4,1051,1
172.0,58.5,1,8,4,1051,0
172.0,56.0,1,8,4,1051,0
232.28,81.3,1,8,4,1051,1
56.98,1.0,1,1,1,1048,1
146.0,14.0,1,2,2,1049,1
120.44,66.5,1,2,2,1049,1
162.0,192.1,1,3,3,1050,0
59.3,33.5,1,1,1,1048,1
138.0,121.5,1,6,3,1050,0
190.0,54.5,1,6,2,1049,1
218.28,56.0,1,8,4,1051,1
403.2,357.8,1,8,4,1051,0
215.0,217.94,1,10,5,1052,0
230.0,124.0,1,15,5,1052,0
150.0,29.0,2,2,2,1013,0
172.0,141.0,1,8,4,1051,0
389.0,63.0,1,12,4,1051,1
210.0,107.5,1,6,3,1049,0
168.0,82.5,1,6,3,1049,0
187.62,56.0,1,8,4,1050,1
347.2,99.0,1,12,4,1050,0
584.0,103.9,1,8,8,1054,0
211.62,48.0,1,8,4,1050,1
146.0,37.0,1,2,2,1048,0
2101.0,246.85,7,22,22,642,0
280.0,110.0,1,10,5,1051,0
160.56,42.0,1,6,3,1049,0
54.57,17.0,1,1,1,1047,1
175.2,65.3,1,3,3,1049,0
79.0,25.0,1,2,1,1047,0
94.0,15.0,1,3,1,1047,0
365.0,240.5,1,10,5,1051,0
140.0,30.0,1,6,3,1049,1
79.0,13.0,1,2,1,1047,0
79.0,0.0,1,2,1,1047,0
73.0,9.5,1,1,1,1047,0
146.0,14.0,1,4,2,1048,0
184.0,56.0,1,8,4,1050,0
129.0,135.0,1,6,3,1048,0
330.0,368.0,1,15,5,1050,0
207.0,56.0,1,8,4,1049,0
74.0,9.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,9.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,9.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,9.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,9.0,1,1,1,1046,0
74.0,9.0,1,1,1,1046,0
74.0,38.0,1,2,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,9.5,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,9.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,9.5,1,1,1,1046,0
74.0,9.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,9.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,9.0,1,1,1,1046,0
222.0,21.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,9.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,20.9,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
365.0,272.5,1,10,5,1050,0
74.0,7.0,1,1,1,1046,0
65.1,9.0,1,1,1,1046,0
74.0,7.0,1,1,1,1046,0
65.1,9.0,1,1,1,1046,0
156.0,208.5,1,2,1,1046,0
74.0,62.0,1,2,1,1046,0
75.0,52.0,1,2,1,1046,1
174.0,51.0,1,6,3,1048,0
1095.0,180.0,1,10,5,1050,0
74.0,18.0,1,2,1,1046,0
172.0,56.0,1,8,4,1049,0
59.1,13.0,1,2,1,1046,0
74.0,21.0,1,1,1,1046,0
65.1,20.0,1,2,1,1046,0
232.0,58.0,1,10,5,1050,0
303.0,138.48,1,12,4,1048,0
148.0,14.0,1,2,2,1046,0
140.0,88.0,1,6,3,1047,0
237.0,21.0,1,3,3,1047,0
237.0,27.0,1,3,3,1047,0
234.0,54.0,1,6,3,1047,0
237.0,27.0,1,3,3,1047,0
237.0,27.0,1,3,3,1047,0
237.0,27.0,1,3,3,1047,0
237.0,27.0,1,3,3,1047,0
588.0,351.0,1,12,4,1048,0
148.0,13.0,1,2,2,1046,0
148.0,13.0,1,2,2,1046,0
359.44,110.0,1,16,8,1052,1
148.0,14.0,1,2,2,1046,0
202.5,68.5,1,6,3,1047,1
129.0,93.7,1,6,3,1047,0
142.0,63.0,1,4,2,1046,0
146.49,211.0,1,6,3,1047,0
233.52,56.0,1,8,4,1048,0
136.0,49.0,1,4,2,1046,0
77.0,38.0,1,2,1,1045,0
347.48,141.51,1,7,7,1051,0
77.0,34.5,1,2,1,1045,0
83.0,14.0,1,2,1,1045,1
231.0,40.0,1,2,1,1045,1
188.4,74.1,1,6,3,1047,0
550.5,183.44,1,7,7,1051,0
73.0,7.0,1,1,1,1045,0
261.74,94.0,1,8,4,1048,0
164.0,108.5,1,6,2,1046,1
79.0,22.0,1,2,1,1045,0
148.0,13.0,1,2,2,1046,0
148.0,14.0,1,2,2,1046,0
148.0,14.0,1,2,2,1046,0
138.0,42.0,1,6,3,1046,0
106.0,129.0,1,6,2,1045,1
765.36,93.23,1,8,8,1051,0
186.0,209.0,1,3,3,1046,0
222.0,21.0,1,3,3,1046,0
73.0,7.0,1,1,1,1044,1
74.0,11.0,1,1,1,1044,1
112.0,95.5,1,3,3,1046,0
297.5,57.5,1,10,5,1048,0
290.0,229.1,1,14,7,1050,0
116.0,144.5,1,6,3,1046,0
280.0,70.0,1,10,5,1048,0
280.0,50.0,1,10,5,1048,0
168.0,30.0,1,6,3,1046,0
188.4,32.6,1,6,3,1046,0
129.0,42.0,1,6,3,1046,0
217.52,193.3,1,8,4,1047,0
129.0,42.0,1,6,3,1046,0
198.0,63.0,1,9,3,1046,0
226.0,122.5,1,4,2,1045,0
129.0,101.5,1,6,3,1046,0
232.0,361.6,1,8,4,1047,1
210.0,119.5,1,6,3,1046,0
77.0,33.0,1,2,1,1044,0
803.0,531.5,1,11,11,1054,0
465.0,70.0,1,10,5,1047,1
65.7,1.0,1,1,1,1043,0
166.5,42.0,1,6,3,1045,0
86.0,612.0,1,4,2,1044,0
168.0,68.0,1,6,3,1045,0
80.0,7.0,1,1,1,1043,0
327.0,99.5,1,9,3,1045,0
144.0,54.0,1,6,3,1045,0
144.0,120.0,1,6,3,1045,0
120.0,76.0,1,6,3,1045,0
237.0,6.0,1,6,3,1045,0
73.0,13.0,1,1,1,1043,0
215.0,89.98,1,10,5,1046,0
708.0,82.0,6,6,6,918,0
133.6,14.0,1,2,2,1043,0
83.0,29.0,1,2,1,1042,1
213.8,126.5,1,8,4,1045,0
86.0,28.0,1,4,2,1043,1
152.0,28.0,1,2,2,1043,0
184.0,56.0,1,8,4,1045,0
129.0,243.0,1,6,3,1044,0
168.0,51.0,1,6,3,1044,0
172.0,85.5,1,8,4,1045,0
184.0,72.0,1,8,4,1045,0
184.0,72.0,1,8,4,1045,0
210.0,88.0,1,6,3,1044,0
218.0,90.0,1,12,4,1045,0
59.0,7.0,1,1,1,1042,0
99.2,82.4,1,4,2,1043,0
53.0,31.0,1,2,1,1042,1
140.0,96.7,1,4,2,1042,0
224.0,40.0,1,8,4,1044,0
196.8,84.5,1,9,3,1043,1
252.0,51.2,1,8,4,1044,0
251.6,216.4,1,4,2,1042,0
64.84,22.0,1,1,1,1041,1
204.24,69.5,1,8,4,1044,1
170.0,4.0,1,4,2,1042,0
112.0,63.0,1,2,2,1042,0
237.0,35.0,4,4,4,601,1
245.7,63.0,1,9,3,1043,0
213.3,78.0,1,6,3,1043,0
236.65,69.5,1,10,5,1045,1
236.0,66.0,1,6,2,1042,0
150.66,60.0,1,6,3,1043,1
227.52,221.0,1,8,4,1044,0
1139.04,156.0,1,12,4,1044,0
508.6,219.0,1,16,4,1044,1
172.0,56.0,1,8,4,1044,0
201.6,58.5,1,8,4,1044,0
64.84,7.0,1,1,1,1041,1
221.24,175.0,1,12,4,1044,0
127.68,72.5,1,2,2,1042,0
231.0,134.0,1,4,2,1042,0
910.67,124.0,2,12,6,553,1
297.5,162.0,1,10,5,1044,0
468.0,99.0,1,16,4,1043,1
64.0,9.5,1,1,1,1040,0
73.0,7.0,1,1,1,1040,1
1121.0,183.0,6,17,17,903,1
64.0,7.0,1,1,1,1040,0
73.0,7.0,1,1,1,1040,0
62.0,19.5,1,1,1,1040,0
64.0,7.0,1,1,1,1040,0
146.0,39.0,1,2,2,1041,0
264.0,84.0,1,12,4,1043,0
1140.0,120.0,1,8,4,1043,1
356.0,341.0,1,12,4,1043,1
73.0,11.5,1,1,1,1040,0
184.0,56.0,1,8,4,1043,0
630.0,51.0,1,3,1,1040,1
88.0,91.5,1,2,1,1040,0
539.0,317.6,1,14,7,1046,1
100.0,7.0,1,1,1,1040,0
455.0,185.0,1,15,5,1044,0
174.21,90.0,1,6,3,1042,1
79.0,4.0,1,2,1,1040,0
310.0,141.0,1,4,4,1043,0
320.0,64.0,1,4,4,1043,0
120.44,62.0,1,2,2,1041,1
75.0,11.0,1,2,1,1040,0
210.0,167.2,1,6,3,1041,0
290.0,106.97,1,14,7,1045,0
218.7,57.6,1,9,3,1041,0
129.0,42.0,1,6,3,1041,0
318.0,261.9,1,9,3,1041,0
18.0,13.0,1,2,1,1039,1
178.83,172.0,1,6,3,1041,0
180.0,100.5,1,6,3,1041,0
198.0,79.0,1,9,3,1041,0
310.5,113.0,1,12,6,1044,1
226.0,100.5,1,4,2,1040,0
198.41,56.0,1,8,4,1042,1
219.0,21.0,1,3,3,1041,0
24.0,7.0,1,1,1,1039,1
24.0,398.5,1,1,1,1039,1
24.0,7.0,1,1,1,1039,1
24.0,7.0,1,1,1,1039,1
24.0,7.0,1,1,1,1039,1
18.0,13.0,1,2,1,1039,1
36.0,26.0,1,4,2,1039,1
36.0,26.0,1,4,2,1039,1
231.0,45.0,1,2,1,1039,0
231.0,60.0,1,2,1,1039,0
154.0,14.0,1,2,2,1039,1
290.0,91.99,1,12,6,1043,0
305.0,175.0,1,6,6,1043,0
224.0,40.0,1,8,4,1041,0
56.52,11.98,1,2,1,1038,0
109.0,21.0,1,3,1,1038,0
69.55,74.0,1,3,1,1038,1
215.0,106.5,1,10,5,1042,0
292.0,50.2,1,4,4,1041,0
231.0,115.0,1,6,3,1040,0
100.0,72.0,1,4,2,1039,0
389.7,171.5,1,9,3,1040,1
182.4,142.0,1,6,3,1040,0
83.0,14.0,1,2,1,1038,1
210.0,58.0,1,6,3,1040,0
198.0,155.0,1,9,3,1040,0
364.98,46.0,1,12,6,1043,1
139.8,34.0,1,4,2,1039,1
120.0,46.0,1,4,2,1039,0
239.2,114.0,2,8,5,758,1
79.0,19.5,1,2,1,1038,0
86.0,71.0,1,4,2,1039,0
144.0,137.5,1,6,3,1040,1
215.0,70.0,1,10,5,1042,0
770.0,461.6,1,20,10,1047,1
292.0,86.0,1,4,4,1041,0
292.0,97.5,1,4,4,1041,0
162.0,130.3,1,3,3,1037,0
462.0,191.5,1,8,4,1040,0
150.09,42.0,1,6,3,1039,1
188.0,32.0,1,2,2,1038,1
181.91,48.0,1,6,3,1039,1
129.0,42.0,1,6,3,1039,0
189.0,55.5,1,6,3,1039,0
144.0,67.0,1,6,3,1039,1
401.4,124.9,1,10,5,1041,1
218.7,42.0,1,6,3,1039,0
218.7,42.0,1,6,3,1039,0
264.0,276.0,1,2,1,1037,0
210.0,44.8,1,3,1,1037,1
199.6,138.13,1,8,4,1040,0
228.0,78.0,1,6,2,1038,0
174.13,167.5,1,6,3,1039,1
426.4,194.0,1,16,8,1044,1
179.0,58.07,1,6,3,1036,0
399.3,190.0,1,14,7,1043,0
205.96,105.0,1,8,4,1040,1
159.0,89.0,1,6,3,1039,0
129.0,28.0,1,4,2,1038,1
108.0,12.0,1,2,2,1036,0
360.0,75.5,2,3,3,1034,0
343.5,334.5,1,12,4,1039,1
80.0,76.0,1,4,2,1037,0
140.0,88.5,1,6,3,1038,0
332.0,24.0,1,1,1,1036,0
332.0,24.0,1,1,1,1036,0
83.0,7.0,1,1,1,1036,0
159.0,55.5,1,4,2,1037,0
54.0,16.99,1,1,1,1035,0
242.7,56.0,1,8,4,1038,0
162.0,35.5,1,3,3,1037,0
159.0,78.5,1,6,3,1037,0
212.0,173.0,1,8,4,1038,0
424.0,152.0,1,8,4,1038,0
89.0,9.5,1,1,1,1035,0
432.0,68.0,1,4,4,1038,0
162.0,21.0,1,3,3,1037,0
52.32,31.5,1,1,1,1035,0
162.0,50.5,1,3,3,1037,0
162.0,21.0,1,3,3,1037,0
79.5,19.5,1,1,1,1035,0
162.0,21.0,1,3,3,1037,0
162.0,34.5,1,3,3,1037,0
432.0,52.0,1,4,4,1038,0
89.0,12.0,1,2,1,1035,0
108.0,44.5,1,2,2,1036,0
118.0,14.0,1,2,2,1036,0
118.0,18.0,1,2,2,1036,0
432.0,57.0,1,4,4,1038,0
432.0,59.0,1,4,4,1038,0
172.0,42.0,1,6,3,1037,0
44.0,23.7,1,1,1,1035,0
174.0,42.0,1,6,3,1037,0
174.0,42.0,1,6,3,1037,0
432.0,52.0,1,4,4,1038,0
129.0,42.0,1,6,3,1037,0
162.0,21.0,1,3,3,1037,0
432.0,52.0,1,4,4,1038,0
424.0,111.5,1,8,4,1038,0
162.0,48.0,1,3,3,1037,0
324.0,72.0,1,4,4,1038,0
159.0,390.9,1,6,3,1037,0
184.8,33.0,1,4,2,1036,0
328.5,168.0,1,12,3,1037,0
290.0,72.0,1,12,6,1040,0
424.0,139.5,1,8,4,1038,0
432.0,57.0,1,4,4,1038,0
424.0,146.3,1,8,4,1038,0
432.0,65.5,1,4,4,1038,0
288.0,92.5,1,12,4,1038,0
432.0,60.0,1,4,4,1038,0
498.0,38.0,1,2,2,1036,0
424.0,112.0,1,8,4,1038,0
432.0,57.5,1,4,4,1038,0
162.0,23.5,1,3,3,1037,0
432.0,59.5,1,4,4,1038,0
50.8,18.0,1,2,1,1035,0
162.0,21.0,1,3,3,1037,0
162.0,84.0,1,3,3,1037,0
162.0,33.0,1,3,3,1037,0
162.0,155.97,1,3,3,1037,0
216.0,165.0,1,4,4,1038,0
221.14,40.0,2,4,4,1034,0
53.0,61.0,1,2,1,1035,0
432.0,62.0,1,4,4,1038,0
238.5,20.0,1,1,1,1035,0
432.0,72.0,1,4,4,1038,0
432.0,52.0,1,4,4,1038,0
432.0,52.0,1,4,4,1038,0
162.0,30.0,1,3,3,1037,0
712.0,0.0,1,2,1,1034,0
123.84,28.0,1,4,2,1035,1
232.0,179.5,1,10,5,1038,0
83.0,6.0,1,1,1,1034,0
84.0,1.0,1,1,1,1034,0
121.6,14.0,2,2,2,742,1
62.0,7.0,1,1,1,1034,0
73.0,29.0,1,1,1,1034,0
285.0,49.0,1,5,5,1038,0
285.0,35.0,1,5,5,1038,0
285.0,58.0,1,5,5,1038,0
261.0,38.0,1,2,1,1034,0
232.0,58.5,1,8,4,1037,0
49.0,7.0,2,3,2,678,0
130.0,48.0,2,6,3,112,1
118.0,13.0,2,2,2,833,0
49.0,6.0,1,1,1,1034,0
231.0,29.5,1,4,4,1037,0
393.0,82.0,1,5,5,1038,0
49.0,16.0,1,1,1,1034,0
285.0,49.0,1,5,5,1038,0
285.0,37.5,1,5,5,1038,0
285.0,208.5,1,5,5,1038,0
49.0,27.0,1,1,1,1034,0
285.0,43.0,1,5,5,1038,0
393.0,50.0,1,5,5,1038,0
138.31,42.0,1,6,3,1036,0
207.9,80.5,1,3,3,1036,0
231.0,84.0,1,4,4,1037,0
272.4,91.5,1,12,6,1039,0
83.0,27.0,1,2,1,1034,0
285.0,110.0,1,5,5,1038,0
1651.0,197.0,11,16,14,439,1
285.0,82.0,1,5,5,1038,0
231.0,70.5,1,4,4,1037,0
59.0,7.0,1,1,1,1034,0
118.0,14.0,2,2,2,833,0
98.0,16.5,1,2,2,1035,0
98.0,14.0,1,2,2,1035,0
285.0,51.0,1,5,5,1038,0
734.0,283.9,8,19,10,39,1
280.8,175.5,1,8,4,1037,0
516.0,18.0,1,1,1,1034,0
1185.64,300.86,1,12,6,1039,1
177.0,78.0,1,3,3,1036,0
177.0,86.94,1,3,3,1036,0
8493.65,2587.5,66,75,95,383,1
177.0,41.0,1,3,3,1036,0
132.0,21.0,1,3,3,1035,0
147.0,21.0,1,3,3,1035,0
147.0,21.0,1,3,3,1035,0
147.0,21.0,1,3,3,1035,0
147.0,23.5,1,3,3,1035,0
664.0,83.0,1,1,1,1033,0
83.0,16.99,1,1,1,1033,0
98.0,107.5,2,4,4,306,1
282.4,202.61,1,8,4,1036,0
690.0,140.0,4,7,7,307,0
89.0,34.0,1,1,1,1033,0
286.18,111.0,1,8,4,1036,1
488.0,356.0,1,10,5,1037,1
267.0,19.0,1,1,1,1033,0
158.0,68.5,1,2,2,1034,1
510.0,181.0,1,5,5,1037,0
194.52,186.0,1,3,3,1035,1
73.0,7.0,1,1,1,1033,0
80.0,68.0,1,2,2,1034,1
88.0,14.0,1,2,2,1034,0
765.0,38.0,1,2,2,1034,0
83.0,34.0,1,1,1,1033,0
89.0,11.0,1,1,1,1033,0
295.8,73.2,1,12,6,1038,1
126.0,82.5,1,2,2,1034,0
126.0,70.0,1,2,2,1034,0
92.0,38.5,1,6,2,1034,0
98.0,14.0,1,2,2,1034,1
106.0,84.5,1,4,2,1034,1
53.0,14.0,1,2,1,343,1
282.4,148.8,1,8,4,1036,0
136.0,28.0,1,4,2,1034,0
136.0,56.0,1,4,2,1034,0
219.0,27.0,1,2,2,1034,1
132.0,21.0,1,3,3,1035,0
73.0,7.0,1,1,1,1033,1
139.8,46.0,1,4,2,1034,1
182.0,24.0,1,4,2,1032,0
549.6,119.5,1,15,5,1037,1
129.0,47.0,1,6,3,1035,0
174.0,83.0,1,8,4,1036,0
88.0,14.0,1,2,2,1034,0
77.0,65.0,1,2,1,1033,1
98.0,26.0,1,2,2,1034,0
147.0,50.5,1,3,3,1035,0
474.0,40.0,1,2,2,1034,1
497.0,144.0,4,8,7,307,0
996.0,264.0,1,12,4,1036,0
652.0,227.0,1,16,4,1036,0
83.0,8.5,1,1,1,1033,0
207.0,21.0,1,1,1,1033,0
69.0,33.0,1,1,1,1033,0
305.6,116.0,1,8,4,1036,1
173.0,34.0,2,4,2,733,1
132.0,114.5,1,3,3,1035,0
231.0,524.5,1,5,5,1037,0
166.0,14.0,1,1,1,1033,0
71.1,26.5,1,1,1,1032,0
94.0,14.0,1,2,1,1032,0
284.4,11.5,1,8,4,1035,1
165.66,56.5,1,6,3,1034,0
176.0,98.0,1,4,4,1035,0
416.0,134.5,1,12,4,1035,0
267.0,10.0,1,2,1,1032,0
357.0,69.0,1,3,1,1032,0
267.0,33.0,1,2,1,1032,0
168.0,42.0,1,2,1,1032,1
56.0,41.0,1,2,1,1032,1
189.72,8.0,1,8,4,1035,0
154.0,96.0,1,4,2,1033,1
197.31,177.5,1,6,3,1034,1
225.9,155.0,1,6,3,1034,1
267.0,71.0,1,6,3,1034,1
210.0,201.5,1,8,4,1035,0
337.0,134.5,1,9,3,1034,0
89.0,29.0,1,2,1,1032,1
164.0,50.0,1,6,2,1033,0
418.2,165.99,1,12,6,1037,0
489.0,97.0,1,12,3,1034,0
118.2,98.0,1,4,2,1033,0
288.9,65.5,1,9,3,1034,0
218.4,103.5,1,6,3,1034,1
89.0,1.0,1,2,1,1032,0
261.0,102.5,1,2,1,1032,0
187.6,74.4,1,2,1,1032,0
172.0,61.0,1,8,4,1034,0
385.2,84.0,1,12,4,1034,0
535.6,212.4,1,12,3,1033,1
530.0,125.0,1,12,6,1036,1
129.0,142.5,1,6,3,1033,0
89.0,104.5,1,2,1,1031,0
164.0,42.0,1,6,2,1032,0
247.0,46.0,1,6,3,1033,0
66.3,14.0,1,2,1,1031,1
174.0,45.5,1,6,3,1033,0
522.0,150.5,1,6,3,1033,0
164.0,42.0,1,6,2,1032,0
246.0,103.0,1,9,3,1033,0
524.0,236.0,1,10,5,1035,0
95.0,23.0,1,2,1,1031,0
220.0,16.5,1,2,2,1032,0
210.6,171.5,1,6,2,1032,1
487.9,151.0,1,14,7,1037,0
116.0,32.5,1,6,3,1033,0
729.9,134.5,3,17,8,756,0
266.2,195.0,1,10,5,1035,0
118.2,281.5,1,4,2,1032,0
480.6,122.0,1,6,2,1032,0
365.4,89.6,1,14,7,1037,0
423.0,38.0,1,2,2,1032,1
141.0,14.0,1,2,2,1032,1
142.5,295.5,1,6,3,1033,1
423.0,41.0,1,2,2,1032,1
423.0,38.0,1,2,2,1032,1
142.5,103.5,1,6,3,1033,1
92.0,28.0,1,4,2,1032,0
228.0,54.5,1,6,2,1032,1
397.8,78.5,1,4,2,1032,0
118.8,40.2,1,2,1,1031,1
142.2,10.0,1,4,2,1032,1
148.8,28.0,1,4,2,1032,0
86.0,30.5,1,4,2,1032,0
299.0,118.0,1,12,4,1034,0
1248.0,173.97,1,8,4,1034,1
198.6,154.5,1,4,2,1032,0
66.6,11.0,1,1,1,1031,1
220.0,12.0,1,2,2,1032,0
397.8,256.0,1,4,2,1032,0
200.0,107.0,1,2,2,1032,0
136.8,42.0,1,6,2,1032,0
197.6,42.54,1,6,3,1033,0
141.0,16.5,1,2,2,1032,0
83.1,17.0,1,3,1,1031,1
148.8,28.0,1,4,2,1032,0
189.93,77.2,1,6,3,1033,1
189.93,77.2,1,6,3,1033,1
160.8,16.0,1,2,2,1032,0
189.93,77.2,1,6,3,1033,1
189.93,143.2,1,6,3,1033,1
569.79,291.6,1,6,3,1033,1
189.93,113.2,1,6,3,1033,1
166.65,74.6,1,3,3,1033,0
291.0,78.0,1,2,1,1031,0
873.0,128.5,2,7,7,1030,0
166.8,50.5,1,4,2,1032,1
1116.0,158.0,1,4,4,1034,0
67.5,2.0,1,2,1,1031,1
160.8,16.5,1,2,2,1032,0
520.0,171.5,1,15,5,1035,1
385.2,84.0,1,12,4,1034,1
63.0,14.0,1,2,1,1031,0
148.8,28.0,1,4,2,1032,0
1593.0,744.42,5,33,21,1029,0
148.8,33.0,1,4,2,1032,0
610.0,140.1,2,8,6,1029,0
148.8,33.5,1,4,2,1032,0
318.75,62.5,1,10,5,1034,0
116.0,30.0,1,6,3,1032,0
255.0,8.0,1,8,4,1033,1
156.6,44.4,1,6,3,1032,0
80.1,33.0,1,2,1,1030,0
138.0,90.0,1,6,3,1032,0
588.0,105.43,2,7,7,966,1
156.6,74.4,1,6,3,1032,0
89.0,7.0,1,1,1,1030,0
