LodgingRevenue,OtherRevenue,BookingsCheckedIn,PersonsNights,RoomNights,DaysSinceLastStay,req_room,Cluster
136.48,46.0,1,4,2,966,0,Budget Guests
183.4,28.0,1,4,2,966,0,Budget Guests
198.0,44.0,1,4,2,966,1,Group Travelers
342.0,159.5,1,6,3,967,1,Group Travelers
400.9,243.4,1,6,3,967,0,Budget Guests
610.8,163.0,1,10,5,969,1,Group Travelers
329.4,98.0,1,8,4,968,1,Group Travelers
344.7,58.0,1,6,3,967,1,Group Travelers
146.94,28.0,1,4,2,966,1,Group Travelers
71.0,22.5,1,2,1,965,0,Budget Guests
198.0,36.5,1,4,2,966,1,Group Travelers
291.0,42.0,1,6,3,967,0,Budget Guests
88.5,7.0,1,1,1,965,1,Group Travelers
144.84,54.5,1,4,2,966,1,Group Travelers
648.5,240.0,1,10,5,969,1,Group Travelers
441.5,102.0,1,10,5,969,1,Group Travelers
402.6,109.5,1,8,4,968,0,Budget Guests
262.0,91.2,1,6,2,966,0,Budget Guests
441.5,72.5,1,10,5,969,1,Group Travelers
510.0,150.0,1,12,6,970,0,Budget Guests
330.0,166.5,1,8,2,966,0,Budget Guests
253.08,65.99,1,8,4,968,0,Budget Guests
165.6,99.0,1,2,2,966,0,Budget Guests
1207.8,187.0,1,8,4,968,0,Budget Guests
95.0,16.0,1,1,1,965,0,Budget Guests
85.93,5.0,1,1,1,965,0,Budget Guests
192.0,42.0,1,6,3,967,0,Budget Guests
192.0,76.0,1,6,3,966,0,Budget Guests
832.0,164.5,1,6,3,966,0,Budget Guests
704.0,726.0,1,6,3,966,0,Budget Guests
255.0,96.0,1,3,3,966,0,Budget Guests
131.0,7.0,1,1,1,964,1,Group Travelers
394.75,137.5,1,10,5,968,0,Budget Guests
309.0,56.0,1,8,4,967,1,Group Travelers
387.0,123.0,1,1,1,964,0,Budget Guests
387.0,21.0,1,1,1,964,0,Budget Guests
255.0,37.5,1,3,3,966,0,Budget Guests
279.6,21.0,1,3,3,966,0,Budget Guests
129.0,104.5,1,2,1,964,0,Budget Guests
129.0,12.0,1,1,1,964,1,Group Travelers
267.0,40.5,1,3,3,966,0,Budget Guests
279.9,45.0,1,6,3,966,1,Group Travelers
216.75,38.0,1,6,3,966,0,Budget Guests
127.0,14.0,1,2,1,964,0,Budget Guests
431.4,200.5,1,8,4,967,0,Budget Guests
459.6,243.5,1,8,4,967,1,Group Travelers
684.0,240.0,1,4,2,965,0,Budget Guests
97.65,20.0,1,2,1,964,1,Group Travelers
312.68,285.1,1,10,5,968,0,Budget Guests
273.0,212.5,1,6,3,966,1,Group Travelers
308.55,47.25,1,9,3,966,0,Budget Guests
255.0,36.0,1,6,3,966,0,Budget Guests
329.8,122.0,1,8,4,967,1,Group Travelers
249.0,29.0,1,3,3,966,1,Group Travelers
486.0,120.99,1,8,4,967,1,Group Travelers
192.0,42.0,1,6,3,966,0,Budget Guests
289.0,42.0,1,8,4,967,0,Budget Guests
226.2,92.5,1,4,2,965,1,Group Travelers
255.0,36.0,1,6,3,966,0,Budget Guests
385.2,69.0,1,6,3,966,1,Group Travelers
170.0,42.0,1,4,2,965,0,Budget Guests
357.0,28.0,1,8,4,967,1,Group Travelers
289.0,87.0,1,8,4,967,0,Budget Guests
255.0,31.0,1,3,3,966,0,Budget Guests
323.32,100.93,1,8,4,967,0,Budget Guests
90.71,3.0,1,1,1,964,0,Budget Guests
420.0,44.0,1,2,1,964,0,Budget Guests
320.0,70.0,1,10,5,967,0,Budget Guests
431.4,56.0,1,8,4,966,1,Group Travelers
456.0,8.0,1,8,4,966,1,Group Travelers
394.8,125.0,1,10,5,967,0,Budget Guests
394.8,90.0,1,10,5,967,0,Budget Guests
72.76,2.0,1,2,1,963,0,Budget Guests
363.0,51.0,1,9,3,965,0,Budget Guests
702.0,524.5,1,6,3,965,1,Group Travelers
234.0,185.0,1,6,3,965,1,Group Travelers
129.0,10.0,1,1,1,963,0,Budget Guests
445.0,53.5,1,5,5,967,1,Group Travelers
222.0,87.0,1,3,3,965,0,Budget Guests
222.0,87.0,1,3,3,965,0,Budget Guests
222.0,87.0,1,3,3,965,0,Budget Guests
445.0,124.0,1,5,5,967,1,Group Travelers
234.0,174.0,1,6,3,965,1,Group Travelers
234.0,174.0,1,6,3,965,1,Group Travelers
234.0,174.0,1,6,3,965,1,Group Travelers
222.0,87.0,1,3,3,965,0,Budget Guests
222.0,87.0,1,3,3,965,0,Budget Guests
222.0,87.0,1,3,3,965,0,Budget Guests
344.7,119.0,1,6,3,965,1,Group Travelers
354.84,139.0,1,4,4,966,0,Budget Guests
375.0,438.49,1,8,4,966,1,Group Travelers
85.93,6.0,1,1,1,963,0,Budget Guests
1125.0,143.5,1,8,4,966,1,Group Travelers
1034.1,231.5,1,6,3,965,1,Group Travelers
123.0,7.0,1,1,1,963,0,Budget Guests
192.0,42.0,1,6,3,965,0,Budget Guests
129.0,30.5,1,2,1,963,1,Group Travelers
240.26,105.0,1,8,4,966,0,Budget Guests
539.25,70.0,1,10,5,967,1,Group Travelers
2573.7,428.0,17,38,19,86,1,Premium Guests
277.68,21.0,1,3,3,965,1,Group Travelers
508.0,56.0,2,4,2,962,0,Budget Guests
254.0,46.0,2,4,2,962,0,Budget Guests
387.0,159.0,1,3,3,965,0,Budget Guests
232.2,4.0,1,4,2,964,1,Group Travelers
1161.0,69.0,1,3,3,965,0,Budget Guests
1161.0,69.0,1,3,3,965,0,Budget Guests
308.4,46.0,1,3,3,965,0,Budget Guests
1161.0,55.5,1,3,3,965,0,Budget Guests
1161.0,69.0,1,3,3,965,0,Budget Guests
306.0,89.0,1,8,4,966,0,Budget Guests
1161.0,39.0,1,3,3,965,0,Budget Guests
1161.0,559.5,1,3,3,965,0,Budget Guests
1161.0,76.5,1,3,3,965,0,Budget Guests
350.0,136.0,1,5,5,967,0,Budget Guests
1161.0,69.0,1,3,3,965,0,Budget Guests
117.0,23.0,1,2,1,963,0,Budget Guests
647.1,184.0,1,12,6,968,1,Group Travelers
529.8,84.0,1,12,4,966,1,Group Travelers
2278.8,131.5,1,6,6,968,0,Budget Guests
2170.8,252.0,1,12,6,968,0,Budget Guests
992.0,78.0,1,2,2,964,0,Budget Guests
1240.0,66.0,1,2,2,964,0,Budget Guests
744.0,51.0,1,2,2,964,0,Budget Guests
1044.0,126.0,1,8,2,964,1,Group Travelers
744.0,106.0,1,2,2,964,0,Budget Guests
456.0,61.0,1,8,4,966,1,Group Travelers
255.0,75.0,1,6,3,965,0,Budget Guests
402.0,71.0,1,6,3,965,1,Group Travelers
516.0,107.0,1,8,4,966,1,Group Travelers
1206.0,138.0,1,6,3,965,1,Group Travelers
320.0,214.5,1,10,5,967,0,Budget Guests
467.8,148.8,1,8,4,966,1,Group Travelers
308.4,21.0,1,3,3,965,0,Budget Guests
98.0,20.0,1,2,1,963,0,Budget Guests
575.2,158.8,1,8,4,966,1,Group Travelers
123.0,7.0,1,1,1,963,0,Budget Guests
431.4,85.0,1,8,4,966,0,Budget Guests
744.0,72.5,1,2,2,964,0,Budget Guests
127.0,23.0,1,2,1,962,0,Budget Guests
137.5,52.0,1,4,2,963,1,Group Travelers
640.5,342.0,1,9,3,964,1,Group Travelers
682.0,52.0,1,6,6,967,0,Budget Guests
482.4,201.75,1,8,4,965,1,Group Travelers
129.0,22.0,1,2,1,962,1,Group Travelers
288.06,6.0,1,6,3,964,1,Group Travelers
430.98,68.0,1,9,3,964,1,Group Travelers
208.2,28.0,1,4,2,963,0,Budget Guests
630.75,107.0,1,10,5,966,1,Group Travelers
657.6,130.0,1,10,5,966,1,Group Travelers
286.56,99.0,1,8,4,965,0,Budget Guests
220.2,216.0,1,4,2,963,0,Budget Guests
428.55,130.0,1,10,5,966,1,Group Travelers
282.6,146.0,1,6,2,963,1,Group Travelers
186.6,28.0,1,4,2,963,1,Group Travelers
170.0,42.0,1,4,2,963,0,Budget Guests
340.0,13.0,1,8,4,965,0,Budget Guests
192.0,144.0,1,6,3,964,0,Budget Guests
546.0,181.1,1,8,4,965,1,Group Travelers
362.88,51.2,1,8,4,965,1,Group Travelers
198.0,84.5,1,6,3,964,0,Budget Guests
344.7,42.0,1,6,3,964,1,Group Travelers
116.1,31.0,1,2,1,962,1,Group Travelers
348.3,69.5,1,6,3,964,1,Group Travelers
629.5,587.0,1,10,5,966,1,Group Travelers
387.0,69.0,1,6,3,964,1,Group Travelers
312.3,50.0,1,6,3,964,0,Budget Guests
116.1,21.0,1,1,1,962,0,Budget Guests
161.0,57.0,1,3,1,962,1,Group Travelers
116.1,11.0,1,1,1,962,0,Budget Guests
116.1,11.0,1,1,1,962,0,Budget Guests
116.1,11.0,1,1,1,962,0,Budget Guests
320.0,235.5,1,10,5,966,0,Budget Guests
482.4,56.0,1,8,4,965,0,Budget Guests
129.0,2.0,1,2,1,962,0,Budget Guests
116.1,11.0,1,1,1,962,0,Budget Guests
377.7,120.6,1,6,3,963,1,Group Travelers
203.0,22.0,1,4,1,961,1,Group Travelers
321.12,113.0,1,8,4,964,1,Group Travelers
256.0,67.0,1,8,4,964,0,Budget Guests
340.0,133.5,1,8,4,964,0,Budget Guests
156.0,36.0,1,4,2,962,0,Budget Guests
231.0,14.0,1,2,2,962,0,Budget Guests
114.9,14.0,1,2,1,961,1,Group Travelers
256.8,28.0,1,4,2,962,1,Group Travelers
377.4,8.0,1,8,4,964,1,Group Travelers
390.6,56.0,1,8,4,964,1,Group Travelers
383.52,145.3,1,8,4,964,0,Budget Guests
129.0,11.0,1,2,1,961,1,Group Travelers
328.5,42.0,1,6,3,963,1,Group Travelers
405.0,63.0,1,9,3,963,1,Group Travelers
328.5,42.0,1,6,3,963,1,Group Travelers
634.95,124.8,1,6,3,963,0,Budget Guests
340.0,48.0,1,8,4,964,0,Budget Guests
85.0,12.0,1,2,1,961,1,Group Travelers
459.6,123.0,1,8,4,964,1,Group Travelers
174.6,161.5,1,4,2,962,0,Budget Guests
384.3,52.0,1,9,3,963,1,Group Travelers
229.8,35.0,1,4,2,962,1,Group Travelers
321.12,88.0,1,8,4,964,1,Group Travelers
203.0,31.0,1,4,1,961,0,Budget Guests
385.2,42.0,1,6,3,963,1,Group Travelers
431.4,56.0,1,8,4,964,1,Group Travelers
423.6,138.0,1,9,3,963,0,Budget Guests
68.0,14.0,1,2,1,961,0,Budget Guests
477.0,92.5,1,9,3,963,1,Group Travelers
229.8,28.0,1,4,2,962,1,Group Travelers
642.0,193.93,1,10,5,965,1,Group Travelers
2114.5,1167.5,1,8,4,964,1,Group Travelers
2074.2,619.5,1,12,4,964,1,Group Travelers
321.12,990.0,1,8,4,964,1,Group Travelers
155.0,86.0,1,6,2,962,1,Group Travelers
535.5,113.0,1,16,4,964,1,Group Travelers
516.0,90.0,1,4,4,964,0,Budget Guests
615.0,97.0,1,10,5,965,0,Budget Guests
498.6,44.5,1,6,3,963,1,Group Travelers
431.4,72.0,1,8,4,964,0,Budget Guests
165.0,23.0,1,2,1,961,0,Budget Guests
297.99,41.35,1,6,3,963,1,Group Travelers
129.0,14.0,1,2,1,961,1,Group Travelers
256.8,88.0,1,4,2,962,1,Group Travelers
114.9,38.0,1,2,1,961,1,Group Travelers
282.6,87.0,1,6,2,962,1,Group Travelers
213.18,76.5,1,6,2,962,1,Group Travelers
256.8,35.5,1,4,2,962,1,Group Travelers
287.12,150.5,1,8,4,963,1,Group Travelers
261.0,114.0,1,9,3,962,0,Budget Guests
873.9,195.0,1,6,3,962,1,Group Travelers
873.9,141.0,1,6,3,962,1,Group Travelers
873.9,195.0,1,6,3,962,1,Group Travelers
348.3,19.0,1,6,3,962,1,Group Travelers
348.3,6.0,1,6,3,962,1,Group Travelers
490.35,96.0,1,12,4,963,1,Group Travelers
705.5,263.0,1,8,4,963,1,Group Travelers
348.3,6.0,1,6,3,962,1,Group Travelers
580.5,20.0,1,6,3,962,1,Group Travelers
539.25,72.5,1,10,5,964,1,Group Travelers
373.16,21.0,1,6,3,962,0,Budget Guests
1092.48,464.4,1,6,3,962,0,Budget Guests
348.3,76.0,1,6,3,962,1,Group Travelers
348.3,26.0,1,6,3,962,1,Group Travelers
409.05,126.5,1,8,4,963,1,Group Travelers
705.5,150.5,1,8,4,963,1,Group Travelers
705.5,160.5,1,8,4,963,0,Budget Guests
705.5,110.0,1,8,4,963,1,Group Travelers
705.5,110.0,1,8,4,963,1,Group Travelers
441.5,95.0,1,10,5,964,0,Budget Guests
705.5,110.0,1,8,4,963,1,Group Travelers
282.2,103.8,1,8,4,963,0,Budget Guests
317.7,42.0,1,6,3,962,1,Group Travelers
317.7,42.0,1,6,3,962,1,Group Travelers
423.9,63.0,1,9,3,962,1,Group Travelers
318.0,60.0,1,6,2,961,1,Group Travelers
312.4,56.0,1,8,4,963,0,Budget Guests
390.6,72.0,1,8,4,963,1,Group Travelers
